age,workclass,fnlwgt,education,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
62,Private,573410,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,57,United-States,<=50K
36,Private,958137,Masters,14,Married-civ-spouse,Prof-specialty,Not-in-family,White,Female,0,0,40,United-States,>50K
38,Private,138392,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,0,0,43,United-States,<=50K
37,State-gov,796616,HS-grad,9,Divorced,Other-service,Husband,White,Female,5060,0,58,United-States,>50K
28,Private,669275,Doctorate,16,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
30,Private,920970,HS-grad,9,Never-married,Adm-clerical,Husband,Black,Male,0,0,29,?,<=50K
56,State-gov,883344,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Female,0,0,36,United-States,>50K
44,Self-emp-not-inc,173225,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,49,United-States,<=50K
30,Private,87364,5th-6th,3,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,45,United-States,<=50K
25,Private,199468,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,47,?,<=50K
27,Private,336725,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,14,United-States,<=50K
35,Private,1093608,Some-college,10,Never-married,Adm-clerical,Husband,White,Female,0,0,20,United-States,<=50K
50,Private,413293,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,58,United-States,<=50K
25,Private,1455311,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,2174,48,United-States,<=50K
50,Self-emp-inc,141978,Some-college,10,Never-married,Adm-clerical,Not-in-family,Black,Female,0,0,44,United-States,<=50K
40,Private,768104,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,28,United-States,<=50K
39,Private,1077406,Bachelors,13,Never-married,?,Husband,White,Male,0,0,36,United-States,<=50K
52,Private,93299,Bachelors,13,Never-married,Adm-clerical,Husband,White,Female,0,0,46,United-States,<=50K
49,Private,777404,Some-college,10,Married-civ-spouse,Sales,Not-in-family,White,Female,0,0,26,United-States,<=50K
18,Private,114225,Bachelors,13,Married-spouse-absent,Exec-managerial,Not-in-family,White,Male,0,0,33,United-States,>50K
22,Local-gov,1187485,Bachelors,13,Never-married,?,Unmarried,White,Male,0,0,44,United-States,<=50K
34,Private,707971,11th,7,Widowed,Transport-moving,Husband,White,Male,3325,0,46,United-States,<=50K
42,Private,1298792,Masters,14,Married-civ-spouse,Other-service,Husband,White,Male,0,0,35,United-States,<=50K
57,Private,990947,Bachelors,13,Separated,Sales,Own-child,White,Male,0,0,50,United-States,>50K
38,Private,484216,HS-grad,9,Never-married,Sales,Own-child,White,Male,0,2174,49,United-States,<=50K
61,Private,243301,1st-4th,2,Married-spouse-absent,Transport-moving,Husband,Other,Male,0,0,22,Mexico,<=50K
28,State-gov,248420,Some-college,10,Never-married,Protective-serv,Husband,White,Male,0,0,56,United-States,<=50K
30,Private,62122,HS-grad,9,Separated,Adm-clerical,Husband,White,Male,0,0,52,United-States,<=50K
33,Private,459563,Assoc-acdm,12,Married-civ-spouse,Sales,Wife,White,Female,0,0,42,United-States,<=50K
26,?,1097720,Some-college,10,Never-married,Transport-moving,Unmarried,White,Male,0,0,39,United-States,<=50K
54,Private,540462,9th,5,Married-civ-spouse,Craft-repair,Other-relative,White,Male,0,0,48,United-States,>50K
17,State-gov,230297,HS-grad,9,Never-married,Exec-managerial,Husband,White,Male,0,0,45,United-States,<=50K
30,Private,132006,Bachelors,13,Married-civ-spouse,Exec-managerial,Own-child,White,Female,0,0,37,United-States,<=50K
54,Private,664573,7th-8th,4,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,56,United-States,<=50K
33,State-gov,325092,Assoc-acdm,12,Never-married,Prof-specialty,Own-child,Black,Female,0,0,19,United-States,<=50K
53,Private,1104660,HS-grad,9,Never-married,Other-service,Husband,White,Male,0,0,33,United-States,>50K
68,Private,513881,HS-grad,9,Widowed,Other-service,Husband,White,Male,0,0,44,United-States,<=50K
39,Private,199313,Some-college,10,Divorced,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,1408,39,Mexico,<=50K
54,Private,418542,HS-grad,9,Separated,Craft-repair,Not-in-family,White,Female,99999,0,47,United-States,>50K
71,Private,671373,Some-college,10,Married-civ-spouse,Prof-specialty,Other-relative,White,Female,0,0,26,United-States,<=50K
43,Private,69002,Assoc-voc,11,Divorced,Other-service,Husband,White,Male,0,0,37,United-States,<=50K
37,Self-emp-not-inc,178733,10th,6,Married-civ-spouse,Sales,Not-in-family,White,Female,3325,0,52,United-States,<=50K
50,Private,1441962,HS-grad,9,Divorced,Sales,Husband,White,Male,0,0,25,United-States,>50K
54,Private,529744,Assoc-acdm,12,Never-married,Machine-op-inspct,Husband,White,Male,0,0,38,United-States,<=50K
37,Private,1125510,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,35,United-States,<=50K
31,Private,1369788,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,44,United-States,<=50K
62,Private,181824,Bachelors,13,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,44,United-States,>50K
34,Private,1033280,10th,6,Never-married,Craft-repair,Husband,White,Male,0,0,41,United-States,>50K
54,Private,1251679,11th,7,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,37,United-States,<=50K
41,Private,47339,Some-college,10,Never-married,Other-service,Own-child,Amer-Indian-Eskimo,Male,0,0,41,United-States,>50K
63,Private,475176,Assoc-voc,11,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,0,0,38,United-States,<=50K
26,Private,212967,Bachelors,13,Married-civ-spouse,Tech-support,Unmarried,White,Female,0,0,40,United-States,<=50K
26,Private,60375,HS-grad,9,Married-civ-spouse,Prof-specialty,Own-child,White,Female,0,0,55,United-States,<=50K
49,?,449911,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Female,0,0,28,United-States,<=50K
22,State-gov,284906,Some-college,10,Married-civ-spouse,Prof-specialty,Unmarried,Asian-Pac-Islander,Male,0,0,43,United-States,<=50K
39,Private,1344681,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,31,United-States,<=50K
59,?,365932,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,United-States,<=50K
17,Local-gov,1123917,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,41,United-States,<=50K
43,Private,89547,HS-grad,9,Married-civ-spouse,Farming-fishing,Own-child,White,Male,0,0,27,United-States,<=50K
54,Self-emp-not-inc,931212,HS-grad,9,Divorced,Transport-moving,Other-relative,White,Female,0,0,38,Mexico,<=50K
37,Private,1046378,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,Black,Male,0,0,25,United-States,<=50K
25,Private,239908,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Male,0,0,34,United-States,<=50K
34,Private,653990,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Female,5060,0,46,United-States,>50K
26,Private,1394236,11th,7,Married-civ-spouse,Adm-clerical,Not-in-family,White,Female,0,0,54,United-States,<=50K
38,Private,926157,5th-6th,3,Divorced,Transport-moving,Husband,White,Male,0,0,51,El-Salvador,<=50K
34,?,1214688,7th-8th,4,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,39,United-States,<=50K
30,Private,644574,HS-grad,9,Divorced,Exec-managerial,Husband,White,Male,0,0,46,United-States,<=50K
44,Private,369025,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,48,United-States,<=50K
60,Private,711678,1st-4th,2,Never-married,Exec-managerial,Unmarried,White,Male,0,0,62,United-States,<=50K
42,Private,614232,HS-grad,9,Never-married,Craft-repair,Husband,White,Female,0,0,34,United-States,>50K
56,Local-gov,1474585,7th-8th,4,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,55,United-States,<=50K
60,Self-emp-not-inc,650006,HS-grad,9,Divorced,Prof-specialty,Husband,White,Male,0,1977,29,United-States,<=50K
29,Private,945867,7th-8th,4,Divorced,Craft-repair,Not-in-family,White,Male,0,0,52,United-States,<=50K
41,Private,886621,Some-college,10,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,34,United-States,<=50K
32,Private,565527,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,0,0,33,United-States,<=50K
17,Private,570343,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Female,0,0,37,United-States,<=50K
42,Federal-gov,1268982,HS-grad,9,Never-married,Prof-specialty,Own-child,White,Female,0,0,32,United-States,<=50K
23,Self-emp-not-inc,325309,Bachelors,13,Married-civ-spouse,Adm-clerical,Unmarried,White,Male,0,0,44,United-States,<=50K
44,Private,631515,Assoc-voc,11,Separated,Prof-specialty,Husband,Asian-Pac-Islander,Male,0,0,52,United-States,<=50K
17,Private,1004813,7th-8th,4,Never-married,Tech-support,Husband,White,Male,0,0,19,United-States,<=50K
40,Private,97128,HS-grad,9,Divorced,Prof-specialty,Husband,Asian-Pac-Islander,Male,99999,0,38,United-States,>50K
17,Private,1020524,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,29,United-States,<=50K
47,Private,1251271,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Female,0,0,49,United-States,<=50K
32,Private,670827,HS-grad,9,Never-married,Sales,Not-in-family,Black,Male,3325,0,54,?,<=50K
31,Private,879900,Some-college,10,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,38,United-States,<=50K
53,State-gov,736652,7th-8th,4,Married-civ-spouse,Tech-support,Own-child,White,Male,0,0,33,United-States,<=50K
33,Private,1003225,Masters,14,Never-married,Craft-repair,Not-in-family,White,Male,0,0,24,United-States,<=50K
39,Private,88346,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,0,59,United-States,>50K
35,Private,931051,5th-6th,3,Never-married,Adm-clerical,Unmarried,White,Female,5060,0,53,United-States,>50K
45,Private,691218,Preschool,1,Divorced,?,Not-in-family,White,Male,0,0,20,United-States,<=50K
52,Private,66078,HS-grad,9,Never-married,Prof-specialty,Husband,White,Female,0,0,47,United-States,<=50K
49,Private,1203192,Bachelors,13,Never-married,Sales,Husband,White,Female,0,0,29,?,>50K
31,Self-emp-not-inc,238669,Bachelors,13,Married-civ-spouse,Craft-repair,Not-in-family,White,Male,99999,0,35,Germany,>50K
54,Private,892534,Bachelors,13,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,28,United-States,>50K
25,Private,1277307,Some-college,10,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,1977,20,United-States,<=50K
27,Self-emp-not-inc,1382079,HS-grad,9,Divorced,Transport-moving,Own-child,White,Female,0,0,40,United-States,<=50K
36,Private,947121,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,White,Female,7688,0,59,United-States,>50K
52,Private,1078455,7th-8th,4,Divorced,Adm-clerical,Not-in-family,Black,Male,0,0,31,United-States,<=50K
21,Private,882612,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,49,?,<=50K
50,Private,1169346,Some-college,10,Divorced,Craft-repair,Unmarried,White,Male,0,0,50,United-States,>50K
37,Self-emp-inc,1464170,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,Black,Male,0,0,47,United-States,<=50K
31,State-gov,694664,Some-college,10,Divorced,Transport-moving,Husband,White,Male,0,0,60,United-States,>50K
53,Private,627124,Bachelors,13,Divorced,Exec-managerial,Unmarried,Amer-Indian-Eskimo,Male,0,0,50,United-States,>50K
26,Private,270919,HS-grad,9,Married-civ-spouse,Prof-specialty,Husband,White,Female,0,0,58,El-Salvador,<=50K
69,Private,1469265,Assoc-voc,11,Widowed,Transport-moving,Husband,White,Female,0,0,29,United-States,>50K
35,Self-emp-not-inc,1369419,Assoc-voc,11,Married-civ-spouse,Other-service,Husband,White,Male,0,0,47,United-States,<=50K
40,Private,1063217,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Female,0,0,55,United-States,<=50K
59,Federal-gov,993225,Preschool,1,Widowed,Exec-managerial,Husband,White,Male,3325,0,32,United-States,<=50K
40,Private,317408,HS-grad,9,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,0,0,5,India,<=50K
54,Private,1365388,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,27,United-States,>50K
17,Private,99233,Bachelors,13,Married-civ-spouse,Prof-specialty,Unmarried,White,Male,0,0,33,United-States,>50K
31,Private,931255,Masters,14,Married-spouse-absent,Craft-repair,Not-in-family,White,Female,0,0,46,United-States,>50K
43,Local-gov,390001,Some-college,10,Divorced,Craft-repair,Not-in-family,Black,Female,0,0,34,United-States,<=50K
53,Private,688813,HS-grad,9,Married-civ-spouse,Exec-managerial,Own-child,White,Male,0,0,40,?,<=50K
48,Private,154457,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,34,?,<=50K
47,Private,213357,Some-college,10,Never-married,Handlers-cleaners,Husband,White,Male,7298,1672,39,United-States,<=50K
52,Private,573520,HS-grad,9,Divorced,Craft-repair,Own-child,Amer-Indian-Eskimo,Male,0,0,39,?,>50K
44,Private,604387,Some-college,10,Married-civ-spouse,Other-service,Husband,Black,Female,0,0,34,United-States,<=50K
17,Private,1323907,Bachelors,13,Married-civ-spouse,Other-service,Husband,Black,Male,0,0,48,United-States,>50K
58,Private,901562,HS-grad,9,Never-married,Exec-managerial,Not-in-family,Black,Male,0,0,54,United-States,<=50K
26,Private,59526,HS-grad,9,Married-civ-spouse,Other-service,Husband,White,Male,0,0,29,United-States,<=50K
42,Self-emp-inc,1397046,7th-8th,4,Never-married,Craft-repair,Unmarried,White,Male,0,0,42,United-States,<=50K
40,Private,920706,HS-grad,9,Never-married,Prof-specialty,Husband,Black,Male,0,0,26,United-States,<=50K
38,Self-emp-not-inc,1246180,Assoc-voc,11,Never-married,Adm-clerical,Husband,White,Male,0,0,22,United-States,<=50K
22,Self-emp-inc,1387094,HS-grad,9,Never-married,Machine-op-inspct,Not-in-family,Black,Female,0,0,50,United-States,<=50K
17,Private,776041,12th,8,Never-married,Sales,Husband,White,Female,0,0,60,United-States,<=50K
23,Private,279608,10th,6,Never-married,Farming-fishing,Unmarried,White,Female,0,0,37,United-States,<=50K
49,?,679162,10th,6,Divorced,Prof-specialty,Husband,White,Male,0,0,58,United-States,<=50K
17,Private,1034145,Some-college,10,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,34,United-States,<=50K
25,Private,62477,Some-college,10,Married-civ-spouse,Other-service,Own-child,White,Male,0,2174,38,United-States,<=50K
43,Private,1419783,Some-college,10,Never-married,Other-service,Husband,White,Male,0,0,57,Mexico,<=50K
23,Private,535217,Some-college,10,Married-civ-spouse,Exec-managerial,Other-relative,White,Male,0,0,31,United-States,<=50K
30,Private,993915,12th,8,Married-civ-spouse,Other-service,Own-child,White,Male,0,1887,49,United-States,<=50K
39,Local-gov,1472219,Some-college,10,Never-married,Machine-op-inspct,Husband,White,Female,0,0,37,United-States,<=50K
41,Private,1299792,7th-8th,4,Separated,Sales,Not-in-family,White,Female,0,0,33,United-States,<=50K
23,Self-emp-inc,1114904,Masters,14,Never-married,Craft-repair,Husband,White,Female,0,0,35,?,<=50K
39,Private,457275,7th-8th,4,Never-married,Craft-repair,Husband,White,Male,0,0,18,United-States,<=50K
43,Private,793301,HS-grad,9,Never-married,Craft-repair,Husband,White,Male,0,0,53,United-States,<=50K
20,Private,758602,Preschool,1,Never-married,Exec-managerial,Husband,White,Male,0,0,42,United-States,<=50K
41,Private,1295239,Bachelors,13,Married-civ-spouse,Tech-support,Own-child,Amer-Indian-Eskimo,Male,0,0,39,United-States,<=50K
27,Private,72156,HS-grad,9,Married-civ-spouse,Prof-specialty,Own-child,White,Male,0,0,33,Germany,<=50K
39,Private,47284,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,43,United-States,<=50K
48,Private,188761,7th-8th,4,Divorced,Prof-specialty,Husband,White,Male,0,0,49,United-States,>50K
35,Private,1436987,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,37,United-States,>50K
50,Private,816771,Some-college,10,Never-married,Transport-moving,Wife,White,Male,0,0,50,United-States,<=50K
49,Private,1053407,HS-grad,9,Never-married,Prof-specialty,Husband,White,Male,0,0,43,United-States,>50K
50,Private,153539,HS-grad,9,Married-civ-spouse,Exec-managerial,Not-in-family,White,Male,0,1672,39,United-States,<=50K
43,Private,32798,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Female,0,0,49,United-States,>50K
53,Private,979898,Bachelors,13,Separated,Protective-serv,Own-child,White,Male,0,0,35,?,>50K
43,Private,1062125,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,27,United-States,>50K
17,Private,648236,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Female,99999,0,39,United-States,>50K
26,Private,136611,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Female,0,0,40,United-States,<=50K
35,Private,741102,HS-grad,9,Married-civ-spouse,Tech-support,Wife,Asian-Pac-Islander,Male,0,0,38,United-States,<=50K
36,Private,964081,11th,7,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,52,United-States,<=50K
43,Private,330443,Some-college,10,Divorced,Craft-repair,Husband,White,Male,0,0,45,United-States,>50K
26,Private,460416,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,0,0,39,United-States,<=50K
66,Local-gov,1123355,HS-grad,9,Married-civ-spouse,Adm-clerical,Own-child,White,Female,0,0,40,United-States,<=50K
36,Local-gov,328381,Bachelors,13,Never-married,Machine-op-inspct,Husband,White,Male,0,0,41,United-States,>50K
37,Private,160454,Assoc-acdm,12,Married-civ-spouse,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Male,0,0,45,United-States,<=50K
28,Private,946957,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,41,United-States,>50K
23,Private,47428,7th-8th,4,Never-married,Farming-fishing,Husband,White,Female,0,0,38,United-States,<=50K
36,?,658418,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,27,United-States,<=50K
38,Private,859941,Some-college,10,Widowed,?,Husband,White,Male,0,0,33,United-States,<=50K
36,Private,108945,Some-college,10,Never-married,Sales,Husband,Black,Male,0,0,43,United-States,<=50K
61,Private,984315,Preschool,1,Married-civ-spouse,Other-service,Unmarried,White,Female,0,0,42,United-States,<=50K
36,Private,1235823,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,5060,0,25,United-States,>50K
36,Private,1460623,Some-college,10,Married-civ-spouse,Exec-managerial,Unmarried,White,Male,0,0,34,United-States,<=50K
49,Private,408724,Bachelors,13,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,31,United-States,>50K
35,Private,499510,Some-college,10,Married-civ-spouse,Craft-repair,Unmarried,Black,Male,0,0,54,United-States,<=50K
45,Private,932278,Bachelors,13,Married-civ-spouse,Craft-repair,Own-child,White,Male,0,0,43,United-States,>50K
20,Local-gov,904142,Assoc-voc,11,Never-married,Craft-repair,Husband,White,Female,0,0,44,United-States,<=50K
